week,regional,rnc,cluster,cidade,cellname,count,covered_sites
34,CO,RNCDF04,DF-BRASILIA-TAGUATINGA,BRASÍLIA,31S01DFTAG8702,8,"IMP_UDFCOW11,UDFGMA19,UDFGMA25,UDFGMA34,UDFGMA40,UDFSQS0K,UDFSQS1M,UDFSQSA6"
34,CO,RNCDF04,DF-BRASILIA-TAGUATINGA,BRASÍLIA,31S01DFTAG8703,1,UDFTAG36
34,CO,RNCDF04,DF-BRASILIA-TAGUATINGA,BRASÍLIA,31S01DFTAG8752,8,"IMP_UDFCOW11,UDFGMA19,UDFGMA25,UDFGMA34,UDFGMA40,UDFSQS0K,UDFSQS1M,UDFSQSA6"
34,CO,RNCDF04,DF-BRASILIA-TAGUATINGA,BRASÍLIA,31S01DFTAG8753,1,UDFTAG36
34,CO,RNCDF04,DF-BRASILIA-CEILANDIA,BRASÍLIA,31S01DFTAGA602,3,"UDFTAG21,UDFTAG60,UDFTAG77"
34,CO,RNCDF04,DF-BRASILIA-CEILANDIA,BRASÍLIA,31S01DFTAGA651,1,UDFTAGR2
34,CO,RNCDF04,DF-BRASILIA-CEILANDIA,BRASÍLIA,31S01DFTAGA652,3,"UDFTAG21,UDFTAG60,UDFTAG77"
34,ES,RNCES01,ES-LITORAL_SUL,ANCHIETA,31S01ESANC0301,1,NS01ESGUPR1
34,ES,RNCES01,ES-LINHARES_ARACRUZ,ARACRUZ,31S01ESARZ0201,1,NS01ESARZ05
34,ES,RNCES01,ES-REGIAO_NORTE,BARRA DE SÃO FRANCISCO,31S01ESBSF0203,1,NS01ESBSF01
34,ES,RNCES01,ES-REGIAO_SUL,CACHOEIRO DE ITAPEMIRIM,31S01ESCIT0201,2,"NS01ESCIT06,NS01ESCIT12"
34,ES,RNCES01,ES-REGIAO_SUL,CACHOEIRO DE ITAPEMIRIM,31S01ESCIT0403,1,NS01ESCIT07
34,ES,RNCES01,ES-REGIAO_SUL,CACHOEIRO DE ITAPEMIRIM,31S01ESCIT0701,2,"NS01ESCIT04,NS01ESCIT14"
34,ES,RNCES01,ES-REGIAO_SUL,CACHOEIRO DE ITAPEMIRIM,31S01ESCIT1001,2,"NS01ESCIT04,NS01ESCIT14"
34,ES,RNCES01,ES-REGIAO_SUL,CACHOEIRO DE ITAPEMIRIM,31S01ESCIT1002,1,NS01ESCIT01
34,ES,RNCES01,ES-REGIAO_SUL,CACHOEIRO DE ITAPEMIRIM,31S01ESCIT2401,5,"NS01ESCIT01,NS01ESCIT02,NS01ESCIT06,NS01ESCIT12,NS01ESCIT16"
34,ES,RNCES01,ES-REGIAO_SUL,CACHOEIRO DE ITAPEMIRIM,31S01ESCIT2402,1,NS01ESCITR1
34,ES,RNCES01,ES-REGIAO_SUL,CACHOEIRO DE ITAPEMIRIM,31S01ESCIT2403,2,"NS01ESCIT04,NS01ESCIT07"
34,ES,RNCES01,ES-REGIAO_NORTE,COLATINA,31S01ESCOL0103,1,NS01ESCOL06
34,ES,RNCES01,ES-REGIAO_NORTE,COLATINA,31S01ESCOL0303,1,NS01ESCOL09
34,ES,RNCES01,ES-REGIAO_NORTE,COLATINA,31S01ESCOL0402,2,"NS01ESCOL01,NS01ESCOL06"
34,ES,RNCES01,ES-REGIAO_NORTE,COLATINA,31S01ESCOL0501,2,"NS01ESCOL03,NS01ESCOL09"
34,ES,RNCES01,ES-REGIAO_NORTE,COLATINA,31S01ESCOL0601,1,NS01ESCOL01
34,ES,RNCES01,ES-LITORAL_SUL,GUARAPARI,31S01ESGUP0101,1,NS01ESGUP09
34,ES,RNCES01,ES-LITORAL_SUL,GUARAPARI,31S01ESGUP0151,1,NS01ESGUP09
34,ES,RNCES01,ES-LITORAL_SUL,GUARAPARI,31S01ESGUP0201,1,NS01ESGUP14
34,ES,RNCES01,ES-LITORAL_SUL,GUARAPARI,31S01ESGUP0203,1,NS01ESGUP09
34,ES,RNCES01,ES-LITORAL_SUL,GUARAPARI,31S01ESGUP0251,1,NS01ESGUP14
34,ES,RNCES01,ES-LITORAL_SUL,GUARAPARI,31S01ESGUP0253,1,NS01ESGUP09
34,ES,RNCES01,ES-LITORAL_SUL,GUARAPARI,31S01ESGUP1003,1,NS01ESGUP07
34,ES,RNCES01,ES-LITORAL_SUL,GUARAPARI,31S01ESGUP1101,1,NS01ESGUP02
34,ES,RNCES01,ES-LITORAL_SUL,GUARAPARI,31S01ESGUP1151,1,NS01ESGUP02
34,ES,RNCES01,ES-LITORAL_SUL,GUARAPARI,31S01ESGUPR401,1,NS01ESGUP13
34,ES,RNCES01,ES-LITORAL_SUL,GUARAPARI,31S01ESGUPR451,1,NS01ESGUP13
34,,,,,31S01ESLIN0303,1,NS01ESLIN08
34,ES,RNCES01,ES-LINHARES_ARACRUZ,LINHARES,31S01ESLIN0401,2,"NS01ESLIN01,NS01ESLIN12"
34,ES,RNCES01,ES-LINHARES_ARACRUZ,LINHARES,31S01ESLIN0801,1,IMP_NS01ESLIN14
34,ES,RNCES01,ES-LITORAL_SUL,MARATAÍZES,31S01ESMTZ0201,1,NS01ESMTZ01
34,ES,RNCES01,ES-LITORAL_SUL,PIÚMA,31S01ESPIU0102,1,NS01ESANC02
34,ES,RNCES01,ES-LITORAL_SUL,PIÚMA,31S01ESPIU0152,1,NS01ESANC02
34,ES,RNCES01,ES-REGIAO_NORTE,SÃO MATEUS,31S01ESSMA0303,2,"NS01ESSMA06,NS01ESSMA09"
34,ES,RNCES01,ES-REGIAO_NORTE,SÃO MATEUS,31S01ESSMA0503,1,NS01ESSMA07
34,ES,RNCES01,ES-REGIAO_NORTE,SÃO MATEUS,31S01ESSMA0553,1,NS01ESSMA07
34,ES,RNCES01,ES-CARIACICA/VIANA,VIANA,31S01ESVIN0201,1,NS01ESVIN04
34,ES,RNCES01,ES-CARIACICA/VIANA,VIANA,31S01ESVIN0501,1,UESCAR13
34,ES,RNCES01,ES-CARIACICA/VIANA,VIANA,31S01ESVIN0503,1,NS01ESCAR04
34,CO,RNCGO05,GO-LESTE_GOIAS,ALEXÂNIA,31S01GOALX0403,1,NS01GOALX01
34,CO,RNCDF03,GO-CIDADE_OCIDENTAL,CIDADE OCIDENTAL,31S01GOCDO0202,1,NS01GOCDO05
34,CO,RNCDF03,GO-CIDADE_OCIDENTAL,CIDADE OCIDENTAL,31S01GOCDO0402,1,UGOLZA83
34,CO,RNCDF03,GO-CIDADE_OCIDENTAL,CIDADE OCIDENTAL,31S01GOCDO0452,1,UGOLZA83
34,CO,RNCGO05,GO-CALDAS_NOVAS,CALDAS NOVAS,31S01GOCLV0801,1,UDFCOW03
34,CO,RNCGO05,GO-CALDAS_NOVAS,CALDAS NOVAS,31S01GOCLV0801,2,"NS01GOCLV02,UGOCLV03"
34,CO,RNCGO05,GO-CALDAS_NOVAS,CALDAS NOVAS,31S01GOCLV0851,1,UDFCOW03
34,CO,RNCGO05,GO-CALDAS_NOVAS,CALDAS NOVAS,31S01GOCLV0851,2,"NS01GOCLV02,UGOCLV03"
34,CO,RNCGO05,GO-CALDAS_NOVAS,CALDAS NOVAS,31S01GOCLV0901,3,"NS01GOCLV07,NS01GOCLV16,NS01GOCLV19"
34,CO,RNCGO05,GO-CALDAS_NOVAS,CALDAS NOVAS,31S01GOCLV0951,3,"NS01GOCLV07,NS01GOCLV16,NS01GOCLV19"
34,CO,RNCGO05,GO-CALDAS_NOVAS,CALDAS NOVAS,31S01GOCLV1752,1,NS01GOCLV10
34,CO,RNCGO05,GO-CATALAO,CATALÃO,31S01GOCTL0203,1,NS01GOCTL06
34,CO,RNCGO05,GO-CATALAO,CATALÃO,31S01GOCTL0403,1,NS01GOCTL01
34,CO,RNCDF03,GO-FORMOSA,FORMOSA,31S01GOFRM0201,2,"NS01GOFRM01,NS01GOFRM09"
34,CO,RNCDF03,GO-FORMOSA,FORMOSA,31S01GOFRM0251,2,"NS01GOFRM01,NS01GOFRM09"
34,CO,RNCDF03,GO-FORMOSA,FORMOSA,31S01GOFRM0302,1,NS01GOFRM11
34,CO,RNCDF03,GO-FORMOSA,FORMOSA,31S01GOFRM0303,1,NS01DFSOBR2
34,CO,RNCGO05,GO-GNA_METRO,GOIANIRA,31S01GOGIN0302,2,"NS01GOGIN01,NS01GOGIN02"
34,CO,RNCGO05,GO-GNA_METRO,GOIANIRA,31S01GOGIN0352,2,"NS01GOGIN01,NS01GOGIN02"
34,CO,RNCGO04,GO-GNA_SEN_CANEDO,SENADOR CANEDO,31S01GOGNA0F03,1,NS01GOGNA2M
34,CO,RNCGO04,GO-GNA_SEN_CANEDO,SENADOR CANEDO,31S01GOGNA0F53,1,NS01GOGNA2M
34,CO,RNCGO04,GO-GNA_TRINDADE,TRINDADE,31S01GOGNA0U01,1,UGOGNAX8
34,CO,RNCGO04,GO-GNA_TRINDADE,TRINDADE,31S01GOGNA0U51,1,UGOGNAX8
34,CO,RNCGO04,GO-GNA_TRINDADE,GOIÂNIA,31S01GOGNA2C01,1,NS01GOTDA03
34,CO,RNCGO04,GO-GNA_TRINDADE,GOIÂNIA,31S01GOGNA2C03,1,UGOGNA1F
34,CO,RNCGO04,GO-GNA_TRINDADE,GOIÂNIA,31S01GOGNA2C51,3,"NS01GOTDA02,NS01GOTDA03,NS01GOTDA08"
34,CO,RNCGO04,GO-GNA_TRINDADE,GOIÂNIA,31S01GOGNA2C53,1,UGOGNA1F
34,CO,RNCGO04,GO-GNA_SEN_CANEDO,SENADOR CANEDO,31S01GOGNA2M03,8,"UGOGNA0O,UGOGNA0T,UGOGNA32,UGOGNA3E,UGOGNA40,UGOGNA68,UGOGNAC0,UGOGNAC3"
34,CO,RNCGO04,GO-GNA_SEN_CANEDO,SENADOR CANEDO,31S01GOGNA2M53,8,"UGOGNA0O,UGOGNA0T,UGOGNA32,UGOGNA3E,UGOGNA40,UGOGNA68,UGOGNAC0,UGOGNAC3"
34,CO,RNCGO04,GO-GNA_CENTRO,GOIÂNIA,31S01GOGNAI203,5,"UGOGNA0Z,UGOGNA17,UGOGNA1N,UGOGNAA6,UGOGNAB9"
34,CO,RNCGO04,GO-GNA_CENTRO,GOIÂNIA,31S01GOGNAI253,8,"UGOGNA0Z,UGOGNA17,UGOGNA1N,UGOGNA3M,UGOGNA72,UGOGNAA6,UGOGNAB9,UGOGNAC3"
34,CO,RNCGO05,GO-SUL_GOIAS,GOIATUBA,31S01GOGTB0201,2,"NS01GOGTB01,NS01GOGTB05"
34,CO,RNCGO05,GO-ITUMBIARA,ITUMBIARA,31S01GOIUB0101,1,NS01GOIUB19
34,CO,RNCGO05,GO-ITUMBIARA,ITUMBIARA,31S01GOIUB0103,1,NS01GOIUB06
34,CO,RNCGO05,GO-ITUMBIARA,ITUMBIARA,31S01GOIUB0153,1,NS01GOIUB06
34,CO,RNCGO05,GO-ITUMBIARA,ITUMBIARA,31S01GOIUB0353,5,"NS01GOIUB02,NS01GOIUB05,NS01GOIUB10,NS01GOIUB12,NS01GOIUB14"
34,CO,RNCGO05,GO-ITUMBIARA,ITUMBIARA,31S01GOIUB0401,2,"NS01GOIUB06,NS01GOIUB19"
34,CO,RNCGO05,GO-ITUMBIARA,ITUMBIARA,31S01GOIUB0451,2,"NS01GOIUB06,NS01GOIUB19"
34,CO,RNCGO05,GO-NOROESTE_GOIAS,INHUMAS,31S01GOIUS0202,1,NS01GOIUS04
34,CO,RNCGO05,GO-NOROESTE_GOIAS,INHUMAS,31S01GOIUS0453,1,NS01GOIUS01
34,CO,RNCGO05,GO-JATAI,JATAÍ,31S01GOJTI0201,1,NS01GOJTI06
34,CO,RNCGO05,GO-JATAI,JATAÍ,31S01GOJTI0251,1,NS01GOJTI06
34,CO,RNCGO05,GO-JATAI,JATAÍ,31S01GOJTI1003,4,"NS01GOJTI01,NS01GOJTI02,NS01GOJTI05,NS01GOJTI06"
34,CO,RNCGO05,GO-SUL_GOIAS,MORRINHOS,31S01GOMIH0101,1,NS01GOMIH06
34,CO,RNCGO05,GO-SUDOESTE_GOIAS,MINEIROS,31S01GOMNI0201,1,NS01GOMNI01
34,CO,RNCGO05,GO-SUDOESTE_GOIAS,MINEIROS,31S01GOMNI0251,1,NS01GOMNI01
34,CO,RNCDF03,GO-NOVO_GAMA_VALPARAISO,NOVO GAMA,31S01GONGM0201,2,"NS01GONGM03,NS01GONGM04"
34,CO,RNCDF03,GO-NOVO_GAMA_VALPARAISO,NOVO GAMA,31S01GONGM0251,2,"NS01GONGM03,NS01GONGM04"
34,CO,RNCDF03,GO-PLANALTINA_DE_GOIAS,PLANALTINA,31S01GOPWL0102,1,UGOPWL07
34,CO,RNCDF03,GO-PLANALTINA_DE_GOIAS,PLANALTINA,31S01GOPWL0103,3,"NS01GOPWL03,NS01GOPWL10,UGOPWL04"
34,CO,RNCDF03,GO-PLANALTINA_DE_GOIAS,PLANALTINA,31S01GOPWL0152,1,UGOPWL07
34,CO,RNCDF03,GO-PLANALTINA_DE_GOIAS,PLANALTINA,31S01GOPWL0153,3,"NS01GOPWL03,NS01GOPWL10,UGOPWL04"
34,CO,RNCDF03,GO-PLANALTINA_DE_GOIAS,PLANALTINA,31S01GOPWL0301,3,"NS01GOPWL06,NS01GOPWL10,UGOPWL04"
34,CO,RNCDF03,GO-PLANALTINA_DE_GOIAS,PLANALTINA,31S01GOPWL0351,3,"NS01GOPWL06,NS01GOPWL10,UGOPWL04"
34,CO,RNCDF03,GO-PLANALTINA_DE_GOIAS,PLANALTINA,31S01GOPWL0803,3,"NS01GOPWL01,NS01GOPWL03,NS01GOPWL10"
34,CO,RNCDF03,GO-PLANALTINA_DE_GOIAS,PLANALTINA,31S01GOPWL0853,3,"NS01GOPWL01,NS01GOPWL03,NS01GOPWL10"
34,CO,RNCGO05,GO-CALDAS_NOVAS,RIO QUENTE,31S01GORQT0101,1,UGORQT05
34,CO,RNCDF03,GO-SANTO_ANTONIO_DO_DESCOBERTO,SANTO ANTÔNIO DO DESCOBERTO,31S01GOSAD0403,1,NS01GOSAD05
34,CO,RNCDF03,GO-SANTO_ANTONIO_DO_DESCOBERTO,SANTO ANTÔNIO DO DESCOBERTO,31S01GOSAD0453,1,NS01GOSAD05
34,CO,RNCGO05,GO-GNA_SEN_CANEDO,SENADOR CANEDO,31S01GOSCQ0401,4,"NS01GOSCQ01,NS01GOSCQ05,UGOSCQ09,WGOSCQ01"
34,CO,RNCGO05,GO-GNA_SEN_CANEDO,SENADOR CANEDO,31S01GOSCQ0451,3,"NS01GOSCQ01,UGOSCQ09,WGOSCQ01"
34,CO,RNCGO05,GO-GNA_SEN_CANEDO,SENADOR CANEDO,31S01GOSCQ0602,1,NS01GOSCQ02
34,CO,RNCGO05,GO-GNA_SEN_CANEDO,SENADOR CANEDO,31S01GOSCQ0603,2,"NS01GOSCQ07,NS01GOSCQ08"
34,CO,RNCGO05,GO-GNA_SEN_CANEDO,SENADOR CANEDO,31S01GOSCQ0603,6,"UGOACG14,UGOGNA0C,UGOGNA3Y,UGOGNA76,UGOGNA88,UGOGNAB7"
34,CO,RNCGO05,GO-GNA_SEN_CANEDO,SENADOR CANEDO,31S01GOSCQ0652,1,NS01GOSCQ02
34,CO,RNCGO05,GO-GNA_SEN_CANEDO,SENADOR CANEDO,31S01GOSCQ0653,2,"NS01GOSCQ07,NS01GOSCQ08"
34,CO,RNCGO05,GO-GNA_SEN_CANEDO,SENADOR CANEDO,31S01GOSCQ0653,6,"UGOACG14,UGOGNA0C,UGOGNA3Y,UGOGNA76,UGOGNA88,UGOGNAB7"
34,CO,RNCGO05,GO-GNA_SEN_CANEDO,SENADOR CANEDO,31S01GOSCQ0701,30,"UGOACG03,UGOACG14,UGOACG20,UGOACG25,UGOACG33,UGOACG44,UGOGNA09,UGOGNA0C,UGOGNA12,UGOGNA1B,UGOGNA1E,UGOGNA1I,UGOGNA1L,UGOGNA1T,UGOGNA29,UGOGNA2Y,UGOGNA33,UGOGNA3Y,UGOGNA47,UGOGNA48,UGOGNA58,UGOGNA60,UGOGNA62,UGOGNA63,UGOGNA76,UGOGNA88,UGOGNA93,UGOGNAB7,UGOGNAB8,WGOGNA33"
34,CO,RNCGO05,GO-OESTE_GOIAS,SÃO LUÍS DE MONTES BELOS,31S01GOSLB0451,1,NS01GOSLB02
34,CO,RNCGO05,GO-GNA_TRINDADE,TRINDADE,31S01GOTDA0101,1,UGOGNAX8
34,CO,RNCGO05,GO-GNA_TRINDADE,TRINDADE,31S01GOTDA0103,2,"NS01GOTDA12,UGOTDA14"
34,CO,RNCGO05,GO-GNA_TRINDADE,TRINDADE,31S01GOTDA0151,1,UGOGNAX8
34,CO,RNCGO04,GO-GNA_TRINDADE,TRINDADE,31S01GOTDA0201,1,NS01GOGNA0U
34,CO,RNCGO04,GO-GNA_TRINDADE,TRINDADE,31S01GOTDA0203,2,"NS01GOTDA03,NS01GOTDA08"
34,CO,RNCGO04,GO-GNA_TRINDADE,TRINDADE,31S01GOTDA0251,1,NS01GOGNA0U
34,CO,RNCGO04,GO-GNA_TRINDADE,TRINDADE,31S01GOTDA0253,2,"NS01GOTDA03,NS01GOTDA08"
34,CO,RNCGO04,GO-GNA_TRINDADE,TRINDADE,31S01GOTDA0352,2,"NS01GOTDA06,UGOGNA38"
34,CO,RNCGO04,GO-GNA_CAPUAVA,TRINDADE,31S01GOTDA0602,2,"UGOGNA0E,UGOGNA38"
34,CO,RNCGO04,GO-GNA_CAPUAVA,TRINDADE,31S01GOTDA0652,8,"UGOGNA0E,UGOGNA1V,UGOGNA1Y,UGOGNA2B,UGOGNA38,UGOGNA3J,UGOGNA74,UGOGNAC7"
34,CO,RNCGO05,GO-GNA_TRINDADE,TRINDADE,31S01GOTDA1201,1,UGOTDA05
34,CO,RNCGO05,GO-GNA_TRINDADE,TRINDADE,31S01GOTDA1202,2,"NS01GOTDA04,NS01GOTDA07"
34,CO,RNCGO05,GO-GNA_TRINDADE,TRINDADE,31S01GOTDA1251,1,UGOTDA05
34,CO,RNCGO05,GO-GNA_TRINDADE,TRINDADE,31S01GOTDA1252,2,"NS01GOTDA04,NS01GOTDA07"
34,CO,RNCGO05,GO-NORTE_GOIAS,URUAÇU,31S01GOURC0301,2,"NS01GOURC01,NS01GOURC02"
34,CO,RNCGO05,GO-NORTE_GOIAS,URUAÇU,31S01GOURC0351,2,"NS01GOURC01,NS01GOURC02"
34,CO,RNCDF03,GO-NOVO_GAMA_VALPARAISO,VALPARAÍSO DE GOIÁS,31S01GOVPI1602,11,"NS01GOCDO02,NS01GOCDO03,NS01GOCDO04,NS01GOCDO05,UGOLZA13,UGOLZA17,UGOVPI01,UGOVPI03,UGOVPI07,UGOVPI10,UGOVPI14"
34,CO,RNCDF03,GO-NOVO_GAMA_VALPARAISO,VALPARAÍSO DE GOIÁS,31S01GOVPI1603,1,UGOVPI05
34,CO,RNCDF03,GO-NOVO_GAMA_VALPARAISO,VALPARAÍSO DE GOIÁS,31S01GOVPI1652,11,"NS01GOCDO02,NS01GOCDO03,NS01GOCDO04,NS01GOCDO05,UGOLZA13,UGOLZA17,UGOVPI01,UGOVPI03,UGOVPI07,UGOVPI10,UGOVPI14"
34,CO,RNCDF03,GO-NOVO_GAMA_VALPARAISO,VALPARAÍSO DE GOIÁS,31S01GOVPI1653,1,UGOVPI05
34,MG,RNCMG05,MG-POCOS_DE_CALDAS,ANDRADAS,31S01MGADD0301,1,NS01MGADD04
34,MG,RNCMG02,MG-IPATINGA,ANTÔNIO DIAS,31S01MGADS0103,1,NS01MGADS02
34,MG,RNCMG02,MG-IPATINGA,ANTÔNIO DIAS,31S01MGADS0153,1,NS01MGADS02
34,MG,RNCMG05,MG-ALFENAS,ALFENAS,31S01MGALF0103,2,"NS01MGALF03,NS01MGALF05"
34,MG,RNCMG05,MG-ALFENAS,ALFENAS,31S01MGALF0153,1,NS01MGALF05
34,MG,RNCMG05,MG-ALFENAS,ALFENAS,31S01MGALF0163,1,NS01MGALF05
34,MG,RNCMG04,MG-CATAGUASES,ALÉM PARAÍBA,31S01MGALP0103,1,NS01MGALP03
34,MG,RNCMG04,MG-CATAGUASES,ALÉM PARAÍBA,31S01MGALP0153,1,NS01MGALP03
34,MG,RNCMG04,MG-CATAGUASES,ALÉM PARAÍBA,31S01MGALP0202,1,NS01MGALP03
34,MG,RNCMG04,MG-CATAGUASES,ALÉM PARAÍBA,31S01MGALP0252,1,NS01MGALP03
34,MG,RNCMG04,MG-CATAGUASES,ALÉM PARAÍBA,31S01MGALP0303,1,NS01MGALP02
34,MG,RNCMG04,MG-CATAGUASES,ALÉM PARAÍBA,31S01MGALP0353,1,NS01MGALP02
34,MG,RNCMG06,MG-UBERLANDIA,ARAGUARI,31S01MGARG0401,2,"NS01MGARG01,NS01MGARG06"
34,MG,RNCMG06,MG-UBERLANDIA,ARAGUARI,31S01MGARG0402,1,UMGARG03
34,MG,RNCMG06,MG-UBERLANDIA,ARAGUARI,31S01MGARG0403,1,NS01MGARG07
34,MG,RNCMG06,MG-UBERLANDIA,ARAGUARI,31S01MGARG0412,1,UMGARG03
34,MG,RNCMG06,MG-UBERLANDIA,ARAGUARI,31S01MGARG0422,1,UMGARG03
34,MG,RNCMG06,MG-UBERLANDIA,ARAGUARI,31S01MGARG0502,1,NS01MGARG06
34,MG,RNCMG06,MG-UBERLANDIA,ARAGUARI,31S01MGARG0503,1,NS01MGARG07
34,MG,RNCMG06,MG-UBERLANDIA,ARAGUARI,31S01MGARG0513,1,NS01MGARG07
34,MG,RNCMG06,MG-UBERLANDIA,ARAGUARI,31S01MGARG0522,1,NS01MGARG06
34,MG,RNCMG06,MG-UBERLANDIA,ARAGUARI,31S01MGARG0523,1,NS01MGARG07
34,MG,RNCMG06,MG-UBERLANDIA,ARAGUARI,31S01MGARG0701,1,NS01MGARG01
34,MG,RNCMG06,MG-UBERLANDIA,ARAGUARI,31S01MGARG0702,2,"NS01MGARG04,UMGARG03"
34,MG,RNCMG06,MG-UBERLANDIA,ARAGUARI,31S01MGARG0711,1,NS01MGARG01
34,MG,RNCMG06,MG-UBERLANDIA,ARAGUARI,31S01MGARG0721,1,NS01MGARG01
34,MG,RNCMG06,MG-ARAXA,ARAXÁ,31S01MGARX0703,1,NS01MGARX08
34,MG,RNCMG06,MG-ARAXA,ARAXÁ,31S01MGARX0753,1,NS01MGARX08
34,MG,RNCMG06,MG-ARAXA,ARAXÁ,31S01MGARX0763,1,NS01MGARX08
34,MG,RNCMG06,MG-ARAXA,ARAXÁ,31S01MGARX0801,2,"UMGARX01,UMGARX15"
34,MG,RNCMG06,MG-ARAXA,ARAXÁ,31S01MGARX1002,1,UMGARX09
34,MG,RNCMG06,MG-ARAXA,ARAXÁ,31S01MGARX1003,1,UMGARX01
34,MG,RNCMG06,MG-ARAXA,ARAXÁ,31S01MGARX1052,1,UMGARX09
34,MG,RNCMG06,MG-ARAXA,ARAXÁ,31S01MGARX1053,1,UMGARX01
34,MG,RNCMG06,MG-ARAXA,ARAXÁ,31S01MGARX1062,1,UMGARX09
34,MG,RNCMG06,MG-ARAXA,ARAXÁ,31S01MGARX1063,1,UMGARX01
34,MG,RNCMG01,MG-BELO_HORIZONTE-BARREIRO,BELO HORIZONTE,31S01MGBAR0403,2,"NS01MGBAR21,UMGBAR08"
34,MG,RNCMG01,MG-BELO_HORIZONTE-BARREIRO,BELO HORIZONTE,31S01MGBAR0901,14,"UMGCTG01,UMGCTG02,UMGCTG04,UMGCTG07,UMGCTG08,UMGCTG09,UMGCTG10,UMGCTG12,UMGCTG14,UMGCTG15,UMGCTG17,UMGCTG21,UMGCTG25,UMGDCA11"
34,MG,RNCMG01,MG-BELO_HORIZONTE-BARREIRO,BELO HORIZONTE,31S01MGBAR0902,5,"NS01MGBAR25,NS01MGBAR26,NS01MGBAR27,UMGBAR07,UMGBAR11"
34,MG,RNCMG01,MG-BELO_HORIZONTE-BARREIRO,BELO HORIZONTE,31S01MGBAR0903,2,"NS01MGIBT05,NS01MGIBT13"
34,MG,RNCMG01,MG-BELO_HORIZONTE-BARREIRO,BELO HORIZONTE,31S01MGBAR0951,6,"UMGCTG02,UMGCTG07,UMGCTG08,UMGCTG09,UMGCTG12,UMGCTG14"
34,MG,RNCMG01,MG-BELO_HORIZONTE-BARREIRO,BELO HORIZONTE,31S01MGBAR0952,5,"NS01MGBAR25,NS01MGBAR26,NS01MGBAR27,UMGBAR07,UMGBAR11"
34,MG,RNCMG01,MG-BELO_HORIZONTE-BARREIRO,BELO HORIZONTE,31S01MGBAR0961,14,"UMGCTG01,UMGCTG02,UMGCTG04,UMGCTG07,UMGCTG08,UMGCTG09,UMGCTG10,UMGCTG12,UMGCTG14,UMGCTG15,UMGCTG17,UMGCTG21,UMGCTG25,UMGDCA11"
34,MG,RNCMG01,MG-BELO_HORIZONTE-BARREIRO,BELO HORIZONTE,31S01MGBAR0962,5,"NS01MGBAR25,NS01MGBAR26,NS01MGBAR27,UMGBAR07,UMGBAR11"
34,MG,RNCMG01,MG-BELO_HORIZONTE-BARREIRO,BELO HORIZONTE,31S01MGBAR0963,2,"NS01MGIBT05,NS01MGIBT13"
34,MG,RNCMG08,MG-BELO_HORIZONTE-BARREIRO,NOVA LIMA,31S01MGBAR1901,46,"NS01MGBEL42,NS01MGCJA20,NS01MGCJA24,NS01MGCJA25,UMGBAR12,UMGBEL02,UMGBEL03,UMGBEL07,UMGBEL08,UMGBEL09,UMGBEL11,UMGBEL13,UMGBEL14,UMGBEL15,UMGBEL16,UMGBEL17,UMGBEL19,UMGBEL20,UMGBEL23,UMGBRT03,UMGBRT11,UMGBRT20,UMGBRT22,UMGBRT25,UMGBRTS1,UMGCJA02,UMGCJA03,UMGCJA04,UMGCJA06,UMGCJA07,UMGCJA08,UMGCJA09,UMGCJA10,UMGCJA11,UMGCJA13,UMGCJA14,UMGCJA16,UMGCJA17,UMGNVL22,UMGNVL32,UMGSAV01,UMGSAV06,UMGSAV07,UMGSAV13,UMGSAVS1,UMGSAVS2"
34,MG,RNCMG08,MG-BELO_HORIZONTE-BARREIRO,NOVA LIMA,31S01MGBAR1902,1,UMGNVL03
34,MG,RNCMG08,MG-BELO_HORIZONTE-BARREIRO,NOVA LIMA,31S01MGBAR1903,9,"NS01MGBAR04,NS01MGBAR20,NS01MGBAR21,NS01MGBAR22,UMGBAR02,UMGBAR03,UMGBAR05,UMGBAR07,UMGBAR08"
34,MG,RNCMG08,MG-BELO_HORIZONTE-BARREIRO,NOVA LIMA,31S01MGBAR1951,15,"NS01MGCJA25,UMGBAR12,UMGBEL13,UMGBEL14,UMGBEL23,UMGBRT20,UMGBRT22,UMGCJA03,UMGCJA04,UMGCJA09,UMGCJA10,UMGCJA11,UMGCJA17,UMGNVL22,UMGNVL32"
