baseline_date,datetime,id,node,element_id,mo,parameter,baseline,configured,mml,golden,status
2017-11-22,2017-11-22 06:00:28,baseline,RNCPE04,64654,UCELLSELRESEL,QRXLEVMIN,-58,-53,"MOD UCELLSELRESEL:CELLID=64654,QRXLEVMIN=%QRXLEVMIN%;{RNCPE04}",t,NOK
2017-11-22,2017-11-22 06:00:28,baseline,RNCPE04,64645,UCELLSELRESEL,QRXLEVMIN,-58,-53,"MOD UCELLSELRESEL:CELLID=64645,QRXLEVMIN=%QRXLEVMIN%;{RNCPE04}",t,NOK
2017-11-22,2017-11-22 06:00:28,baseline,RNCPE04,64636,UCELLSELRESEL,QRXLEVMIN,-58,-53,"MOD UCELLSELRESEL:CELLID=64636,QRXLEVMIN=%QRXLEVMIN%;{RNCPE04}",t,NOK
2017-11-22,2017-11-22 06:00:28,baseline,RNCPE04,64630,UCELLSELRESEL,QRXLEVMIN,-58,-53,"MOD UCELLSELRESEL:CELLID=64630,QRXLEVMIN=%QRXLEVMIN%;{RNCPE04}",t,NOK
2017-11-22,2017-11-22 06:00:28,baseline,RNCPE04,64624,UCELLSELRESEL,QRXLEVMIN,-58,-53,"MOD UCELLSELRESEL:CELLID=64624,QRXLEVMIN=%QRXLEVMIN%;{RNCPE04}",t,NOK
2017-11-22,2017-11-22 06:00:28,baseline,RNCPE04,64618,UCELLSELRESEL,QRXLEVMIN,-58,-53,"MOD UCELLSELRESEL:CELLID=64618,QRXLEVMIN=%QRXLEVMIN%;{RNCPE04}",t,NOK
2017-11-22,2017-11-22 06:00:28,baseline,RNCPE04,63211,UCELLSELRESEL,QRXLEVMIN,-58,-53,"MOD UCELLSELRESEL:CELLID=63211,QRXLEVMIN=%QRXLEVMIN%;{RNCPE04}",t,NOK
2017-11-22,2017-11-22 06:00:28,baseline,RNCPE04,63213,UCELLSELRESEL,QRXLEVMIN,-58,-53,"MOD UCELLSELRESEL:CELLID=63213,QRXLEVMIN=%QRXLEVMIN%;{RNCPE04}",t,NOK
2017-11-22,2017-11-22 06:00:28,baseline,RNCPE04,64030,UCELLSELRESEL,QRXLEVMIN,-58,-53,"MOD UCELLSELRESEL:CELLID=64030,QRXLEVMIN=%QRXLEVMIN%;{RNCPE04}",t,NOK
2017-11-22,2017-11-22 06:00:28,baseline,RNCPE04,63630,UCELLSELRESEL,QRXLEVMIN,-58,-53,"MOD UCELLSELRESEL:CELLID=63630,QRXLEVMIN=%QRXLEVMIN%;{RNCPE04}",t,NOK
2017-11-22,2017-11-22 06:00:28,baseline,RNCPE04,64076,UCELLSELRESEL,QRXLEVMIN,-58,-53,"MOD UCELLSELRESEL:CELLID=64076,QRXLEVMIN=%QRXLEVMIN%;{RNCPE04}",t,NOK
2017-11-22,2017-11-22 06:00:28,baseline,RNCPE04,64077,UCELLSELRESEL,QRXLEVMIN,-58,-53,"MOD UCELLSELRESEL:CELLID=64077,QRXLEVMIN=%QRXLEVMIN%;{RNCPE04}",t,NOK
2017-11-22,2017-11-22 06:00:28,baseline,RNCPE04,64078,UCELLSELRESEL,QRXLEVMIN,-58,-53,"MOD UCELLSELRESEL:CELLID=64078,QRXLEVMIN=%QRXLEVMIN%;{RNCPE04}",t,NOK
2017-11-22,2017-11-22 06:00:28,baseline,RNCPE04,63670,UCELLSELRESEL,QRXLEVMIN,-58,-53,"MOD UCELLSELRESEL:CELLID=63670,QRXLEVMIN=%QRXLEVMIN%;{RNCPE04}",t,NOK
2017-11-22,2017-11-22 06:00:28,baseline,RNCPE04,63671,UCELLSELRESEL,QRXLEVMIN,-58,-53,"MOD UCELLSELRESEL:CELLID=63671,QRXLEVMIN=%QRXLEVMIN%;{RNCPE04}",t,NOK
2017-11-22,2017-11-22 06:00:28,baseline,RNCPE04,63672,UCELLSELRESEL,QRXLEVMIN,-58,-53,"MOD UCELLSELRESEL:CELLID=63672,QRXLEVMIN=%QRXLEVMIN%;{RNCPE04}",t,NOK
2017-11-22,2017-11-22 06:00:28,baseline,RNCPE04,63676,UCELLSELRESEL,QRXLEVMIN,-58,-53,"MOD UCELLSELRESEL:CELLID=63676,QRXLEVMIN=%QRXLEVMIN%;{RNCPE04}",t,NOK
2017-11-22,2017-11-22 06:00:28,baseline,RNCPE04,63677,UCELLSELRESEL,QRXLEVMIN,-58,-53,"MOD UCELLSELRESEL:CELLID=63677,QRXLEVMIN=%QRXLEVMIN%;{RNCPE04}",t,NOK
2017-11-22,2017-11-22 06:00:28,baseline,RNCPE04,63678,UCELLSELRESEL,QRXLEVMIN,-58,-53,"MOD UCELLSELRESEL:CELLID=63678,QRXLEVMIN=%QRXLEVMIN%;{RNCPE04}",t,NOK
2017-11-22,2017-11-22 06:00:28,baseline,RNCPE04,63673,UCELLSELRESEL,QRXLEVMIN,-58,-53,"MOD UCELLSELRESEL:CELLID=63673,QRXLEVMIN=%QRXLEVMIN%;{RNCPE04}",t,NOK
2017-11-22,2017-11-22 06:00:28,baseline,RNCPE04,63674,UCELLSELRESEL,QRXLEVMIN,-58,-53,"MOD UCELLSELRESEL:CELLID=63674,QRXLEVMIN=%QRXLEVMIN%;{RNCPE04}",t,NOK
2017-11-22,2017-11-22 06:00:28,baseline,RNCPE04,63675,UCELLSELRESEL,QRXLEVMIN,-58,-53,"MOD UCELLSELRESEL:CELLID=63675,QRXLEVMIN=%QRXLEVMIN%;{RNCPE04}",t,NOK
2017-11-22,2017-11-22 06:00:28,baseline,RNCPE04,63679,UCELLSELRESEL,QRXLEVMIN,-58,-53,"MOD UCELLSELRESEL:CELLID=63679,QRXLEVMIN=%QRXLEVMIN%;{RNCPE04}",t,NOK
2017-11-22,2017-11-22 06:00:28,baseline,RNCPE04,63680,UCELLSELRESEL,QRXLEVMIN,-58,-53,"MOD UCELLSELRESEL:CELLID=63680,QRXLEVMIN=%QRXLEVMIN%;{RNCPE04}",t,NOK
2017-11-22,2017-11-22 06:00:28,baseline,RNCPE04,63681,UCELLSELRESEL,QRXLEVMIN,-58,-53,"MOD UCELLSELRESEL:CELLID=63681,QRXLEVMIN=%QRXLEVMIN%;{RNCPE04}",t,NOK
2017-11-22,2017-11-22 06:00:28,baseline,RNCPE04,63770,UCELLSELRESEL,QRXLEVMIN,-58,-53,"MOD UCELLSELRESEL:CELLID=63770,QRXLEVMIN=%QRXLEVMIN%;{RNCPE04}",t,NOK
2017-11-22,2017-11-22 06:00:28,baseline,RNCPE04,63771,UCELLSELRESEL,QRXLEVMIN,-58,-53,"MOD UCELLSELRESEL:CELLID=63771,QRXLEVMIN=%QRXLEVMIN%;{RNCPE04}",t,NOK
2017-11-22,2017-11-22 06:00:28,baseline,RNCPE04,63772,UCELLSELRESEL,QRXLEVMIN,-58,-53,"MOD UCELLSELRESEL:CELLID=63772,QRXLEVMIN=%QRXLEVMIN%;{RNCPE04}",t,NOK
2017-11-22,2017-11-22 06:00:28,baseline,RNCPE04,64220,UCELLSELRESEL,QRXLEVMIN,-58,-53,"MOD UCELLSELRESEL:CELLID=64220,QRXLEVMIN=%QRXLEVMIN%;{RNCPE04}",t,NOK
2017-11-22,2017-11-22 06:00:28,baseline,RNCPE04,64221,UCELLSELRESEL,QRXLEVMIN,-58,-53,"MOD UCELLSELRESEL:CELLID=64221,QRXLEVMIN=%QRXLEVMIN%;{RNCPE04}",t,NOK
2017-11-22,2017-11-22 06:00:28,baseline,RNCPE04,64225,UCELLSELRESEL,QRXLEVMIN,-58,-53,"MOD UCELLSELRESEL:CELLID=64225,QRXLEVMIN=%QRXLEVMIN%;{RNCPE04}",t,NOK
2017-11-22,2017-11-22 06:00:28,baseline,RNCPE04,64226,UCELLSELRESEL,QRXLEVMIN,-58,-53,"MOD UCELLSELRESEL:CELLID=64226,QRXLEVMIN=%QRXLEVMIN%;{RNCPE04}",t,NOK
2017-11-22,2017-11-22 06:00:28,baseline,RNCPE04,64227,UCELLSELRESEL,QRXLEVMIN,-58,-53,"MOD UCELLSELRESEL:CELLID=64227,QRXLEVMIN=%QRXLEVMIN%;{RNCPE04}",t,NOK
2017-11-22,2017-11-22 06:00:28,baseline,RNCPE04,63856,UCELLSELRESEL,QRXLEVMIN,-58,-53,"MOD UCELLSELRESEL:CELLID=63856,QRXLEVMIN=%QRXLEVMIN%;{RNCPE04}",t,NOK
2017-11-22,2017-11-22 06:00:28,baseline,RNCPE04,63857,UCELLSELRESEL,QRXLEVMIN,-58,-53,"MOD UCELLSELRESEL:CELLID=63857,QRXLEVMIN=%QRXLEVMIN%;{RNCPE04}",t,NOK
2017-11-22,2017-11-22 06:00:28,baseline,RNCPE04,63858,UCELLSELRESEL,QRXLEVMIN,-58,-53,"MOD UCELLSELRESEL:CELLID=63858,QRXLEVMIN=%QRXLEVMIN%;{RNCPE04}",t,NOK
2017-11-22,2017-11-22 06:00:28,baseline,RNCPE04,63859,UCELLSELRESEL,QRXLEVMIN,-58,-53,"MOD UCELLSELRESEL:CELLID=63859,QRXLEVMIN=%QRXLEVMIN%;{RNCPE04}",t,NOK
2017-11-22,2017-11-22 06:00:28,baseline,RNCPE04,63860,UCELLSELRESEL,QRXLEVMIN,-58,-53,"MOD UCELLSELRESEL:CELLID=63860,QRXLEVMIN=%QRXLEVMIN%;{RNCPE04}",t,NOK
2017-11-22,2017-11-22 06:00:28,baseline,RNCPE04,63861,UCELLSELRESEL,QRXLEVMIN,-58,-53,"MOD UCELLSELRESEL:CELLID=63861,QRXLEVMIN=%QRXLEVMIN%;{RNCPE04}",t,NOK
2017-11-22,2017-11-22 06:00:28,baseline,RNCPE04,64393,UCELLSELRESEL,QRXLEVMIN,-58,-53,"MOD UCELLSELRESEL:CELLID=64393,QRXLEVMIN=%QRXLEVMIN%;{RNCPE04}",t,NOK
2017-11-22,2017-11-22 06:00:28,baseline,RNCPE04,64392,UCELLSELRESEL,QRXLEVMIN,-58,-53,"MOD UCELLSELRESEL:CELLID=64392,QRXLEVMIN=%QRXLEVMIN%;{RNCPE04}",t,NOK
2017-11-22,2017-11-22 06:00:28,baseline,RNCPE04,64391,UCELLSELRESEL,QRXLEVMIN,-58,-53,"MOD UCELLSELRESEL:CELLID=64391,QRXLEVMIN=%QRXLEVMIN%;{RNCPE04}",t,NOK
2017-11-22,2017-11-22 06:00:28,baseline,RNCPE04,64386,UCELLSELRESEL,QRXLEVMIN,-58,-53,"MOD UCELLSELRESEL:CELLID=64386,QRXLEVMIN=%QRXLEVMIN%;{RNCPE04}",t,NOK
2017-11-22,2017-11-22 06:00:28,baseline,RNCPE04,64383,UCELLSELRESEL,QRXLEVMIN,-58,-53,"MOD UCELLSELRESEL:CELLID=64383,QRXLEVMIN=%QRXLEVMIN%;{RNCPE04}",t,NOK
2017-11-22,2017-11-22 06:00:28,baseline,RNCPE04,64382,UCELLSELRESEL,QRXLEVMIN,-58,-53,"MOD UCELLSELRESEL:CELLID=64382,QRXLEVMIN=%QRXLEVMIN%;{RNCPE04}",t,NOK
2017-11-22,2017-11-22 06:00:28,baseline,RNCPE04,63254,UCELLSELRESEL,QRXLEVMIN,-58,-53,"MOD UCELLSELRESEL:CELLID=63254,QRXLEVMIN=%QRXLEVMIN%;{RNCPE04}",t,NOK
2017-11-22,2017-11-22 06:00:28,baseline,RNCPE04,63251,UCELLSELRESEL,QRXLEVMIN,-58,-53,"MOD UCELLSELRESEL:CELLID=63251,QRXLEVMIN=%QRXLEVMIN%;{RNCPE04}",t,NOK
2017-11-22,2017-11-22 06:00:28,baseline,RNCPE04,64426,UCELLSELRESEL,QRXLEVMIN,-58,-53,"MOD UCELLSELRESEL:CELLID=64426,QRXLEVMIN=%QRXLEVMIN%;{RNCPE04}",t,NOK
2017-11-22,2017-11-22 06:00:28,baseline,RNCPE04,64425,UCELLSELRESEL,QRXLEVMIN,-58,-53,"MOD UCELLSELRESEL:CELLID=64425,QRXLEVMIN=%QRXLEVMIN%;{RNCPE04}",t,NOK
2017-11-22,2017-11-22 06:00:28,baseline,RNCPE04,64424,UCELLSELRESEL,QRXLEVMIN,-58,-53,"MOD UCELLSELRESEL:CELLID=64424,QRXLEVMIN=%QRXLEVMIN%;{RNCPE04}",t,NOK
2017-11-22,2017-11-22 06:00:28,baseline,RNCPE04,64423,UCELLSELRESEL,QRXLEVMIN,-58,-53,"MOD UCELLSELRESEL:CELLID=64423,QRXLEVMIN=%QRXLEVMIN%;{RNCPE04}",t,NOK
2017-11-22,2017-11-22 06:00:28,baseline,RNCPE04,64422,UCELLSELRESEL,QRXLEVMIN,-58,-53,"MOD UCELLSELRESEL:CELLID=64422,QRXLEVMIN=%QRXLEVMIN%;{RNCPE04}",t,NOK
2017-11-22,2017-11-22 06:00:28,baseline,RNCPE04,64421,UCELLSELRESEL,QRXLEVMIN,-58,-53,"MOD UCELLSELRESEL:CELLID=64421,QRXLEVMIN=%QRXLEVMIN%;{RNCPE04}",t,NOK
2017-11-22,2017-11-22 06:00:28,baseline,RNCPE04,64456,UCELLSELRESEL,QRXLEVMIN,-58,-53,"MOD UCELLSELRESEL:CELLID=64456,QRXLEVMIN=%QRXLEVMIN%;{RNCPE04}",t,NOK
2017-11-22,2017-11-22 06:00:28,baseline,RNCPE04,64455,UCELLSELRESEL,QRXLEVMIN,-58,-53,"MOD UCELLSELRESEL:CELLID=64455,QRXLEVMIN=%QRXLEVMIN%;{RNCPE04}",t,NOK
2017-11-22,2017-11-22 06:00:28,baseline,RNCPE04,64454,UCELLSELRESEL,QRXLEVMIN,-58,-53,"MOD UCELLSELRESEL:CELLID=64454,QRXLEVMIN=%QRXLEVMIN%;{RNCPE04}",t,NOK
2017-11-22,2017-11-22 06:00:28,baseline,RNCPE04,64453,UCELLSELRESEL,QRXLEVMIN,-58,-53,"MOD UCELLSELRESEL:CELLID=64453,QRXLEVMIN=%QRXLEVMIN%;{RNCPE04}",t,NOK
2017-11-22,2017-11-22 06:00:28,baseline,RNCPE04,64452,UCELLSELRESEL,QRXLEVMIN,-58,-53,"MOD UCELLSELRESEL:CELLID=64452,QRXLEVMIN=%QRXLEVMIN%;{RNCPE04}",t,NOK
2017-11-22,2017-11-22 06:00:28,baseline,RNCPE04,64451,UCELLSELRESEL,QRXLEVMIN,-58,-53,"MOD UCELLSELRESEL:CELLID=64451,QRXLEVMIN=%QRXLEVMIN%;{RNCPE04}",t,NOK
2017-11-22,2017-11-22 06:00:28,baseline,RNCPE04,64492,UCELLSELRESEL,QRXLEVMIN,-58,-53,"MOD UCELLSELRESEL:CELLID=64492,QRXLEVMIN=%QRXLEVMIN%;{RNCPE04}",t,NOK
2017-11-22,2017-11-22 06:00:28,baseline,RNCPE04,64491,UCELLSELRESEL,QRXLEVMIN,-58,-53,"MOD UCELLSELRESEL:CELLID=64491,QRXLEVMIN=%QRXLEVMIN%;{RNCPE04}",t,NOK
2017-11-22,2017-11-22 06:00:28,baseline,RNCPE04,64490,UCELLSELRESEL,QRXLEVMIN,-58,-53,"MOD UCELLSELRESEL:CELLID=64490,QRXLEVMIN=%QRXLEVMIN%;{RNCPE04}",t,NOK
2017-11-22,2017-11-22 06:00:28,baseline,RNCPE04,64489,UCELLSELRESEL,QRXLEVMIN,-58,-53,"MOD UCELLSELRESEL:CELLID=64489,QRXLEVMIN=%QRXLEVMIN%;{RNCPE04}",t,NOK
2017-11-22,2017-11-22 06:00:28,baseline,RNCPE04,64488,UCELLSELRESEL,QRXLEVMIN,-58,-53,"MOD UCELLSELRESEL:CELLID=64488,QRXLEVMIN=%QRXLEVMIN%;{RNCPE04}",t,NOK
2017-11-22,2017-11-22 06:00:28,baseline,RNCPE04,64487,UCELLSELRESEL,QRXLEVMIN,-58,-53,"MOD UCELLSELRESEL:CELLID=64487,QRXLEVMIN=%QRXLEVMIN%;{RNCPE04}",t,NOK
2017-11-22,2017-11-22 06:00:28,baseline,RNCPE04,64499,UCELLSELRESEL,QRXLEVMIN,-58,-53,"MOD UCELLSELRESEL:CELLID=64499,QRXLEVMIN=%QRXLEVMIN%;{RNCPE04}",t,NOK
2017-11-22,2017-11-22 06:00:28,baseline,RNCPE04,64500,UCELLSELRESEL,QRXLEVMIN,-58,-53,"MOD UCELLSELRESEL:CELLID=64500,QRXLEVMIN=%QRXLEVMIN%;{RNCPE04}",t,NOK
2017-11-22,2017-11-22 06:00:28,baseline,RNCPE04,64501,UCELLSELRESEL,QRXLEVMIN,-58,-53,"MOD UCELLSELRESEL:CELLID=64501,QRXLEVMIN=%QRXLEVMIN%;{RNCPE04}",t,NOK
2017-11-22,2017-11-22 06:00:28,baseline,RNCPE04,64781,UCELLSELRESEL,QRXLEVMIN,-58,-53,"MOD UCELLSELRESEL:CELLID=64781,QRXLEVMIN=%QRXLEVMIN%;{RNCPE04}",t,NOK
2017-11-22,2017-11-22 06:00:28,baseline,RNCPE04,64504,UCELLSELRESEL,QRXLEVMIN,-58,-53,"MOD UCELLSELRESEL:CELLID=64504,QRXLEVMIN=%QRXLEVMIN%;{RNCPE04}",t,NOK
2017-11-22,2017-11-22 06:00:28,baseline,RNCPE04,64503,UCELLSELRESEL,QRXLEVMIN,-58,-53,"MOD UCELLSELRESEL:CELLID=64503,QRXLEVMIN=%QRXLEVMIN%;{RNCPE04}",t,NOK
2017-11-22,2017-11-22 06:00:28,baseline,RNCPE04,64502,UCELLSELRESEL,QRXLEVMIN,-58,-53,"MOD UCELLSELRESEL:CELLID=64502,QRXLEVMIN=%QRXLEVMIN%;{RNCPE04}",t,NOK
2017-11-22,2017-11-22 06:00:28,baseline,RNCPE04,64510,UCELLSELRESEL,QRXLEVMIN,-58,-53,"MOD UCELLSELRESEL:CELLID=64510,QRXLEVMIN=%QRXLEVMIN%;{RNCPE04}",t,NOK
2017-11-22,2017-11-22 06:00:28,baseline,RNCPE04,64509,UCELLSELRESEL,QRXLEVMIN,-58,-53,"MOD UCELLSELRESEL:CELLID=64509,QRXLEVMIN=%QRXLEVMIN%;{RNCPE04}",t,NOK
2017-11-22,2017-11-22 06:00:28,baseline,RNCPE04,64508,UCELLSELRESEL,QRXLEVMIN,-58,-53,"MOD UCELLSELRESEL:CELLID=64508,QRXLEVMIN=%QRXLEVMIN%;{RNCPE04}",t,NOK
2017-11-22,2017-11-22 06:00:28,baseline,RNCPE04,64516,UCELLSELRESEL,QRXLEVMIN,-58,-53,"MOD UCELLSELRESEL:CELLID=64516,QRXLEVMIN=%QRXLEVMIN%;{RNCPE04}",t,NOK
2017-11-22,2017-11-22 06:00:28,baseline,RNCPE04,64515,UCELLSELRESEL,QRXLEVMIN,-58,-53,"MOD UCELLSELRESEL:CELLID=64515,QRXLEVMIN=%QRXLEVMIN%;{RNCPE04}",t,NOK
2017-11-22,2017-11-22 06:00:28,baseline,RNCPE04,64514,UCELLSELRESEL,QRXLEVMIN,-58,-53,"MOD UCELLSELRESEL:CELLID=64514,QRXLEVMIN=%QRXLEVMIN%;{RNCPE04}",t,NOK
2017-11-22,2017-11-22 06:00:28,baseline,RNCPE04,64522,UCELLSELRESEL,QRXLEVMIN,-58,-53,"MOD UCELLSELRESEL:CELLID=64522,QRXLEVMIN=%QRXLEVMIN%;{RNCPE04}",t,NOK
2017-11-22,2017-11-22 06:00:28,baseline,RNCPE04,64521,UCELLSELRESEL,QRXLEVMIN,-58,-53,"MOD UCELLSELRESEL:CELLID=64521,QRXLEVMIN=%QRXLEVMIN%;{RNCPE04}",t,NOK
2017-11-22,2017-11-22 06:00:28,baseline,RNCPE04,64540,UCELLSELRESEL,QRXLEVMIN,-58,-53,"MOD UCELLSELRESEL:CELLID=64540,QRXLEVMIN=%QRXLEVMIN%;{RNCPE04}",t,NOK
2017-11-22,2017-11-22 06:00:28,baseline,RNCPE04,64539,UCELLSELRESEL,QRXLEVMIN,-58,-53,"MOD UCELLSELRESEL:CELLID=64539,QRXLEVMIN=%QRXLEVMIN%;{RNCPE04}",t,NOK
2017-11-22,2017-11-22 06:00:28,baseline,RNCPE04,64538,UCELLSELRESEL,QRXLEVMIN,-58,-53,"MOD UCELLSELRESEL:CELLID=64538,QRXLEVMIN=%QRXLEVMIN%;{RNCPE04}",t,NOK
2017-11-22,2017-11-22 06:00:28,baseline,RNCPE04,64537,UCELLSELRESEL,QRXLEVMIN,-58,-53,"MOD UCELLSELRESEL:CELLID=64537,QRXLEVMIN=%QRXLEVMIN%;{RNCPE04}",t,NOK
2017-11-22,2017-11-22 06:00:28,baseline,RNCPE04,64536,UCELLSELRESEL,QRXLEVMIN,-58,-53,"MOD UCELLSELRESEL:CELLID=64536,QRXLEVMIN=%QRXLEVMIN%;{RNCPE04}",t,NOK
2017-11-22,2017-11-22 06:00:28,baseline,RNCPE04,64535,UCELLSELRESEL,QRXLEVMIN,-58,-53,"MOD UCELLSELRESEL:CELLID=64535,QRXLEVMIN=%QRXLEVMIN%;{RNCPE04}",t,NOK
2017-11-22,2017-11-22 06:00:28,baseline,RNCPE04,64543,UCELLSELRESEL,QRXLEVMIN,-58,-53,"MOD UCELLSELRESEL:CELLID=64543,QRXLEVMIN=%QRXLEVMIN%;{RNCPE04}",t,NOK
2017-11-22,2017-11-22 06:00:28,baseline,RNCPE04,64542,UCELLSELRESEL,QRXLEVMIN,-58,-53,"MOD UCELLSELRESEL:CELLID=64542,QRXLEVMIN=%QRXLEVMIN%;{RNCPE04}",t,NOK
2017-11-22,2017-11-22 06:00:28,baseline,RNCPE04,64541,UCELLSELRESEL,QRXLEVMIN,-58,-53,"MOD UCELLSELRESEL:CELLID=64541,QRXLEVMIN=%QRXLEVMIN%;{RNCPE04}",t,NOK
2017-11-22,2017-11-22 06:00:28,baseline,RNCPE04,64573,UCELLSELRESEL,QRXLEVMIN,-58,-53,"MOD UCELLSELRESEL:CELLID=64573,QRXLEVMIN=%QRXLEVMIN%;{RNCPE04}",t,NOK
2017-11-22,2017-11-22 06:00:28,baseline,RNCPE04,64572,UCELLSELRESEL,QRXLEVMIN,-58,-53,"MOD UCELLSELRESEL:CELLID=64572,QRXLEVMIN=%QRXLEVMIN%;{RNCPE04}",t,NOK
2017-11-22,2017-11-22 06:00:28,baseline,RNCPE04,64571,UCELLSELRESEL,QRXLEVMIN,-58,-53,"MOD UCELLSELRESEL:CELLID=64571,QRXLEVMIN=%QRXLEVMIN%;{RNCPE04}",t,NOK
2017-11-22,2017-11-22 06:00:28,baseline,RNCPE04,64582,UCELLSELRESEL,QRXLEVMIN,-58,-53,"MOD UCELLSELRESEL:CELLID=64582,QRXLEVMIN=%QRXLEVMIN%;{RNCPE04}",t,NOK
2017-11-22,2017-11-22 06:00:28,baseline,RNCPE04,64581,UCELLSELRESEL,QRXLEVMIN,-58,-53,"MOD UCELLSELRESEL:CELLID=64581,QRXLEVMIN=%QRXLEVMIN%;{RNCPE04}",t,NOK
2017-11-22,2017-11-22 06:00:28,baseline,RNCPE04,64580,UCELLSELRESEL,QRXLEVMIN,-58,-53,"MOD UCELLSELRESEL:CELLID=64580,QRXLEVMIN=%QRXLEVMIN%;{RNCPE04}",t,NOK
2017-11-22,2017-11-22 06:00:28,baseline,RNCPE04,64588,UCELLSELRESEL,QRXLEVMIN,-58,-53,"MOD UCELLSELRESEL:CELLID=64588,QRXLEVMIN=%QRXLEVMIN%;{RNCPE04}",t,NOK
2017-11-22,2017-11-22 06:00:28,baseline,RNCPE04,64587,UCELLSELRESEL,QRXLEVMIN,-58,-53,"MOD UCELLSELRESEL:CELLID=64587,QRXLEVMIN=%QRXLEVMIN%;{RNCPE04}",t,NOK
2017-11-22,2017-11-22 06:00:28,baseline,RNCPE04,64586,UCELLSELRESEL,QRXLEVMIN,-58,-53,"MOD UCELLSELRESEL:CELLID=64586,QRXLEVMIN=%QRXLEVMIN%;{RNCPE04}",t,NOK
2017-11-22,2017-11-22 06:00:28,baseline,RNCPE04,64585,UCELLSELRESEL,QRXLEVMIN,-58,-53,"MOD UCELLSELRESEL:CELLID=64585,QRXLEVMIN=%QRXLEVMIN%;{RNCPE04}",t,NOK
2017-11-22,2017-11-22 06:00:28,baseline,RNCPE04,64584,UCELLSELRESEL,QRXLEVMIN,-58,-53,"MOD UCELLSELRESEL:CELLID=64584,QRXLEVMIN=%QRXLEVMIN%;{RNCPE04}",t,NOK
2017-11-22,2017-11-22 06:00:28,baseline,RNCPE04,64583,UCELLSELRESEL,QRXLEVMIN,-58,-53,"MOD UCELLSELRESEL:CELLID=64583,QRXLEVMIN=%QRXLEVMIN%;{RNCPE04}",t,NOK
2017-11-22,2017-11-22 06:00:28,baseline,RNCPE04,64579,UCELLSELRESEL,QRXLEVMIN,-58,-53,"MOD UCELLSELRESEL:CELLID=64579,QRXLEVMIN=%QRXLEVMIN%;{RNCPE04}",t,NOK
2017-11-22,2017-11-22 06:00:28,baseline,RNCPE04,64578,UCELLSELRESEL,QRXLEVMIN,-58,-53,"MOD UCELLSELRESEL:CELLID=64578,QRXLEVMIN=%QRXLEVMIN%;{RNCPE04}",t,NOK
2017-11-22,2017-11-22 06:00:28,baseline,RNCPE04,64577,UCELLSELRESEL,QRXLEVMIN,-58,-53,"MOD UCELLSELRESEL:CELLID=64577,QRXLEVMIN=%QRXLEVMIN%;{RNCPE04}",t,NOK
2017-11-22,2017-11-22 06:00:28,baseline,RNCPE04,64594,UCELLSELRESEL,QRXLEVMIN,-58,-53,"MOD UCELLSELRESEL:CELLID=64594,QRXLEVMIN=%QRXLEVMIN%;{RNCPE04}",t,NOK
2017-11-22,2017-11-22 06:00:28,baseline,RNCPE04,64593,UCELLSELRESEL,QRXLEVMIN,-58,-53,"MOD UCELLSELRESEL:CELLID=64593,QRXLEVMIN=%QRXLEVMIN%;{RNCPE04}",t,NOK
2017-11-22,2017-11-22 06:00:28,baseline,RNCPE04,64592,UCELLSELRESEL,QRXLEVMIN,-58,-53,"MOD UCELLSELRESEL:CELLID=64592,QRXLEVMIN=%QRXLEVMIN%;{RNCPE04}",t,NOK
2017-11-22,2017-11-22 06:00:28,baseline,RNCPE04,64600,UCELLSELRESEL,QRXLEVMIN,-58,-53,"MOD UCELLSELRESEL:CELLID=64600,QRXLEVMIN=%QRXLEVMIN%;{RNCPE04}",t,NOK
2017-11-22,2017-11-22 06:00:28,baseline,RNCPE04,64599,UCELLSELRESEL,QRXLEVMIN,-58,-53,"MOD UCELLSELRESEL:CELLID=64599,QRXLEVMIN=%QRXLEVMIN%;{RNCPE04}",t,NOK
2017-11-22,2017-11-22 06:00:28,baseline,RNCPE04,64598,UCELLSELRESEL,QRXLEVMIN,-58,-53,"MOD UCELLSELRESEL:CELLID=64598,QRXLEVMIN=%QRXLEVMIN%;{RNCPE04}",t,NOK
2017-11-22,2017-11-22 06:00:28,baseline,RNCPE04,64597,UCELLSELRESEL,QRXLEVMIN,-58,-53,"MOD UCELLSELRESEL:CELLID=64597,QRXLEVMIN=%QRXLEVMIN%;{RNCPE04}",t,NOK
2017-11-22,2017-11-22 06:00:28,baseline,RNCPE04,64596,UCELLSELRESEL,QRXLEVMIN,-58,-53,"MOD UCELLSELRESEL:CELLID=64596,QRXLEVMIN=%QRXLEVMIN%;{RNCPE04}",t,NOK
2017-11-22,2017-11-22 06:00:28,baseline,RNCPE04,64595,UCELLSELRESEL,QRXLEVMIN,-58,-53,"MOD UCELLSELRESEL:CELLID=64595,QRXLEVMIN=%QRXLEVMIN%;{RNCPE04}",t,NOK
2017-11-22,2017-11-22 06:00:28,baseline,RNCPE04,64591,UCELLSELRESEL,QRXLEVMIN,-58,-53,"MOD UCELLSELRESEL:CELLID=64591,QRXLEVMIN=%QRXLEVMIN%;{RNCPE04}",t,NOK
2017-11-22,2017-11-22 06:00:28,baseline,RNCPE04,64590,UCELLSELRESEL,QRXLEVMIN,-58,-53,"MOD UCELLSELRESEL:CELLID=64590,QRXLEVMIN=%QRXLEVMIN%;{RNCPE04}",t,NOK
