baseline_date,datetime,id,get_enodeb_name,element_id,mo,parameter,baseline,configured,mml,golden,status
2017-11-23,2017-11-22 21:52:44,enodeb_baseline,EBAVAL06,6,CELLCQIADAPTIVECFG,HOAPERIODICCQICFGSWITCH,ON,OFF,"MOD CELLCQIADAPTIVECFG:LOCALCELLID=6,HOAPERIODICCQICFGSWITCH=ON;{S01BAVAL06}",f,NOK
2017-11-23,2017-11-22 21:52:44,enodeb_baseline,EBAVAL06,5,CELLCQIADAPTIVECFG,HOAPERIODICCQICFGSWITCH,ON,OFF,"MOD CELLCQIADAPTIVECFG:LOCALCELLID=5,HOAPERIODICCQICFGSWITCH=ON;{S01BAVAL06}",f,NOK
2017-11-23,2017-11-22 21:52:44,enodeb_baseline,EBAVAL06,4,CELLCQIADAPTIVECFG,HOAPERIODICCQICFGSWITCH,ON,OFF,"MOD CELLCQIADAPTIVECFG:LOCALCELLID=4,HOAPERIODICCQICFGSWITCH=ON;{S01BAVAL06}",f,NOK
2017-11-23,2017-11-22 21:09:42,enodeb_baseline,EBAVCT04,4,CELLCQIADAPTIVECFG,HOAPERIODICCQICFGSWITCH,ON,OFF,"MOD CELLCQIADAPTIVECFG:LOCALCELLID=4,HOAPERIODICCQICFGSWITCH=ON;{S01BAVCT04}",f,NOK
2017-11-23,2017-11-22 21:09:42,enodeb_baseline,EBAVCT04,5,CELLCQIADAPTIVECFG,HOAPERIODICCQICFGSWITCH,ON,OFF,"MOD CELLCQIADAPTIVECFG:LOCALCELLID=5,HOAPERIODICCQICFGSWITCH=ON;{S01BAVCT04}",f,NOK
2017-11-23,2017-11-22 21:09:42,enodeb_baseline,EBAVCT04,6,CELLCQIADAPTIVECFG,HOAPERIODICCQICFGSWITCH,ON,OFF,"MOD CELLCQIADAPTIVECFG:LOCALCELLID=6,HOAPERIODICCQICFGSWITCH=ON;{S01BAVCT04}",f,NOK
2017-11-23,2017-11-22 21:11:26,enodeb_baseline,EBAVCT06,8,CELLCQIADAPTIVECFG,HOAPERIODICCQICFGSWITCH,ON,OFF,"MOD CELLCQIADAPTIVECFG:LOCALCELLID=8,HOAPERIODICCQICFGSWITCH=ON;{S01BAVCT06}",f,NOK
2017-11-23,2017-11-22 21:11:26,enodeb_baseline,EBAVCT06,9,CELLCQIADAPTIVECFG,HOAPERIODICCQICFGSWITCH,ON,OFF,"MOD CELLCQIADAPTIVECFG:LOCALCELLID=9,HOAPERIODICCQICFGSWITCH=ON;{S01BAVCT06}",f,NOK
2017-11-23,2017-11-22 21:11:26,enodeb_baseline,EBAVCT06,10,CELLCQIADAPTIVECFG,HOAPERIODICCQICFGSWITCH,ON,OFF,"MOD CELLCQIADAPTIVECFG:LOCALCELLID=10,HOAPERIODICCQICFGSWITCH=ON;{S01BAVCT06}",f,NOK
2017-11-23,2017-11-22 21:11:13,enodeb_baseline,EBAVCT13,4,CELLCQIADAPTIVECFG,HOAPERIODICCQICFGSWITCH,ON,OFF,"MOD CELLCQIADAPTIVECFG:LOCALCELLID=4,HOAPERIODICCQICFGSWITCH=ON;{S01BAVCT13}",f,NOK
2017-11-23,2017-11-22 21:11:13,enodeb_baseline,EBAVCT13,5,CELLCQIADAPTIVECFG,HOAPERIODICCQICFGSWITCH,ON,OFF,"MOD CELLCQIADAPTIVECFG:LOCALCELLID=5,HOAPERIODICCQICFGSWITCH=ON;{S01BAVCT13}",f,NOK
2017-11-23,2017-11-22 21:11:13,enodeb_baseline,EBAVCT13,6,CELLCQIADAPTIVECFG,HOAPERIODICCQICFGSWITCH,ON,OFF,"MOD CELLCQIADAPTIVECFG:LOCALCELLID=6,HOAPERIODICCQICFGSWITCH=ON;{S01BAVCT13}",f,NOK
2017-11-23,2017-11-22 21:11:13,enodeb_baseline,EBAVCT13,8,CELLCQIADAPTIVECFG,HOAPERIODICCQICFGSWITCH,ON,OFF,"MOD CELLCQIADAPTIVECFG:LOCALCELLID=8,HOAPERIODICCQICFGSWITCH=ON;{S01BAVCT13}",f,NOK
2017-11-23,2017-11-22 21:11:13,enodeb_baseline,EBAVCT13,9,CELLCQIADAPTIVECFG,HOAPERIODICCQICFGSWITCH,ON,OFF,"MOD CELLCQIADAPTIVECFG:LOCALCELLID=9,HOAPERIODICCQICFGSWITCH=ON;{S01BAVCT13}",f,NOK
2017-11-23,2017-11-22 21:11:13,enodeb_baseline,EBAVCT13,10,CELLCQIADAPTIVECFG,HOAPERIODICCQICFGSWITCH,ON,OFF,"MOD CELLCQIADAPTIVECFG:LOCALCELLID=10,HOAPERIODICCQICFGSWITCH=ON;{S01BAVCT13}",f,NOK
2017-11-23,2017-11-22 21:08:51,enodeb_baseline,EBAVCT14,4,CELLCQIADAPTIVECFG,HOAPERIODICCQICFGSWITCH,ON,OFF,"MOD CELLCQIADAPTIVECFG:LOCALCELLID=4,HOAPERIODICCQICFGSWITCH=ON;{S01BAVCT14}",f,NOK
2017-11-23,2017-11-22 21:08:51,enodeb_baseline,EBAVCT14,5,CELLCQIADAPTIVECFG,HOAPERIODICCQICFGSWITCH,ON,OFF,"MOD CELLCQIADAPTIVECFG:LOCALCELLID=5,HOAPERIODICCQICFGSWITCH=ON;{S01BAVCT14}",f,NOK
2017-11-23,2017-11-22 21:08:51,enodeb_baseline,EBAVCT14,6,CELLCQIADAPTIVECFG,HOAPERIODICCQICFGSWITCH,ON,OFF,"MOD CELLCQIADAPTIVECFG:LOCALCELLID=6,HOAPERIODICCQICFGSWITCH=ON;{S01BAVCT14}",f,NOK
2017-11-23,2017-11-22 21:08:51,enodeb_baseline,EBAVCT15,4,CELLCQIADAPTIVECFG,HOAPERIODICCQICFGSWITCH,ON,OFF,"MOD CELLCQIADAPTIVECFG:LOCALCELLID=4,HOAPERIODICCQICFGSWITCH=ON;{S01BAVCT15}",f,NOK
2017-11-23,2017-11-22 21:08:51,enodeb_baseline,EBAVCT15,6,CELLCQIADAPTIVECFG,HOAPERIODICCQICFGSWITCH,ON,OFF,"MOD CELLCQIADAPTIVECFG:LOCALCELLID=6,HOAPERIODICCQICFGSWITCH=ON;{S01BAVCT15}",f,NOK
2017-11-23,2017-11-22 21:08:51,enodeb_baseline,EBAVCT15,5,CELLCQIADAPTIVECFG,HOAPERIODICCQICFGSWITCH,ON,OFF,"MOD CELLCQIADAPTIVECFG:LOCALCELLID=5,HOAPERIODICCQICFGSWITCH=ON;{S01BAVCT15}",f,NOK
2017-11-23,2017-11-22 21:11:25,enodeb_baseline,ECECCM01,8,CELLCQIADAPTIVECFG,HOAPERIODICCQICFGSWITCH,ON,OFF,"MOD CELLCQIADAPTIVECFG:LOCALCELLID=8,HOAPERIODICCQICFGSWITCH=ON;{S01CECCM01}",f,NOK
2017-11-23,2017-11-22 21:11:25,enodeb_baseline,ECECCM01,9,CELLCQIADAPTIVECFG,HOAPERIODICCQICFGSWITCH,ON,OFF,"MOD CELLCQIADAPTIVECFG:LOCALCELLID=9,HOAPERIODICCQICFGSWITCH=ON;{S01CECCM01}",f,NOK
2017-11-23,2017-11-22 21:11:25,enodeb_baseline,ECECCM01,10,CELLCQIADAPTIVECFG,HOAPERIODICCQICFGSWITCH,ON,OFF,"MOD CELLCQIADAPTIVECFG:LOCALCELLID=10,HOAPERIODICCQICFGSWITCH=ON;{S01CECCM01}",f,NOK
2017-11-23,2017-11-22 21:55:45,enodeb_baseline,ECEICO02,8,CELLCQIADAPTIVECFG,HOAPERIODICCQICFGSWITCH,ON,OFF,"MOD CELLCQIADAPTIVECFG:LOCALCELLID=8,HOAPERIODICCQICFGSWITCH=ON;{S01CEICO02}",f,NOK
2017-11-23,2017-11-22 21:55:45,enodeb_baseline,ECEICO02,9,CELLCQIADAPTIVECFG,HOAPERIODICCQICFGSWITCH,ON,OFF,"MOD CELLCQIADAPTIVECFG:LOCALCELLID=9,HOAPERIODICCQICFGSWITCH=ON;{S01CEICO02}",f,NOK
2017-11-23,2017-11-22 21:55:45,enodeb_baseline,ECEICO02,10,CELLCQIADAPTIVECFG,HOAPERIODICCQICFGSWITCH,ON,OFF,"MOD CELLCQIADAPTIVECFG:LOCALCELLID=10,HOAPERIODICCQICFGSWITCH=ON;{S01CEICO02}",f,NOK
2017-11-23,2017-11-22 21:55:56,enodeb_baseline,ECEJNE14,8,CELLCQIADAPTIVECFG,HOAPERIODICCQICFGSWITCH,ON,OFF,"MOD CELLCQIADAPTIVECFG:LOCALCELLID=8,HOAPERIODICCQICFGSWITCH=ON;{S01CEJNE14}",f,NOK
2017-11-23,2017-11-22 21:55:56,enodeb_baseline,ECEJNE14,9,CELLCQIADAPTIVECFG,HOAPERIODICCQICFGSWITCH,ON,OFF,"MOD CELLCQIADAPTIVECFG:LOCALCELLID=9,HOAPERIODICCQICFGSWITCH=ON;{S01CEJNE14}",f,NOK
2017-11-23,2017-11-22 21:55:56,enodeb_baseline,ECEJNE14,10,CELLCQIADAPTIVECFG,HOAPERIODICCQICFGSWITCH,ON,OFF,"MOD CELLCQIADAPTIVECFG:LOCALCELLID=10,HOAPERIODICCQICFGSWITCH=ON;{S01CEJNE14}",f,NOK
2017-11-23,2017-11-22 21:55:56,enodeb_baseline,ECEJNE15,8,CELLCQIADAPTIVECFG,HOAPERIODICCQICFGSWITCH,ON,OFF,"MOD CELLCQIADAPTIVECFG:LOCALCELLID=8,HOAPERIODICCQICFGSWITCH=ON;{S01CEJNE15}",f,NOK
2017-11-23,2017-11-22 21:55:56,enodeb_baseline,ECEJNE15,9,CELLCQIADAPTIVECFG,HOAPERIODICCQICFGSWITCH,ON,OFF,"MOD CELLCQIADAPTIVECFG:LOCALCELLID=9,HOAPERIODICCQICFGSWITCH=ON;{S01CEJNE15}",f,NOK
2017-11-23,2017-11-22 21:55:56,enodeb_baseline,ECEJNE15,10,CELLCQIADAPTIVECFG,HOAPERIODICCQICFGSWITCH,ON,OFF,"MOD CELLCQIADAPTIVECFG:LOCALCELLID=10,HOAPERIODICCQICFGSWITCH=ON;{S01CEJNE15}",f,NOK
2017-11-23,2017-11-22 21:06:05,enodeb_baseline,ECEJNE29,8,CELLCQIADAPTIVECFG,HOAPERIODICCQICFGSWITCH,ON,OFF,"MOD CELLCQIADAPTIVECFG:LOCALCELLID=8,HOAPERIODICCQICFGSWITCH=ON;{S01CEJNE29}",f,NOK
2017-11-23,2017-11-22 21:06:05,enodeb_baseline,ECEJNE29,9,CELLCQIADAPTIVECFG,HOAPERIODICCQICFGSWITCH,ON,OFF,"MOD CELLCQIADAPTIVECFG:LOCALCELLID=9,HOAPERIODICCQICFGSWITCH=ON;{S01CEJNE29}",f,NOK
2017-11-23,2017-11-22 21:06:05,enodeb_baseline,ECEJNE29,10,CELLCQIADAPTIVECFG,HOAPERIODICCQICFGSWITCH,ON,OFF,"MOD CELLCQIADAPTIVECFG:LOCALCELLID=10,HOAPERIODICCQICFGSWITCH=ON;{S01CEJNE29}",f,NOK
2017-11-23,2017-11-22 21:27:49,enodeb_baseline,ECELVM01,8,CELLCQIADAPTIVECFG,HOAPERIODICCQICFGSWITCH,ON,OFF,"MOD CELLCQIADAPTIVECFG:LOCALCELLID=8,HOAPERIODICCQICFGSWITCH=ON;{S01CELVM01}",f,NOK
2017-11-23,2017-11-22 21:27:49,enodeb_baseline,ECELVM01,9,CELLCQIADAPTIVECFG,HOAPERIODICCQICFGSWITCH,ON,OFF,"MOD CELLCQIADAPTIVECFG:LOCALCELLID=9,HOAPERIODICCQICFGSWITCH=ON;{S01CELVM01}",f,NOK
2017-11-23,2017-11-22 21:27:49,enodeb_baseline,ECELVM01,10,CELLCQIADAPTIVECFG,HOAPERIODICCQICFGSWITCH,ON,OFF,"MOD CELLCQIADAPTIVECFG:LOCALCELLID=10,HOAPERIODICCQICFGSWITCH=ON;{S01CELVM01}",f,NOK
2017-11-23,2017-11-22 21:57:15,enodeb_baseline,ECEMNH01,2,CELLCQIADAPTIVECFG,HOAPERIODICCQICFGSWITCH,ON,OFF,"MOD CELLCQIADAPTIVECFG:LOCALCELLID=2,HOAPERIODICCQICFGSWITCH=ON;{S01CEMNH01}",f,NOK
2017-11-23,2017-11-22 21:57:15,enodeb_baseline,ECEMNH01,1,CELLCQIADAPTIVECFG,HOAPERIODICCQICFGSWITCH,ON,OFF,"MOD CELLCQIADAPTIVECFG:LOCALCELLID=1,HOAPERIODICCQICFGSWITCH=ON;{S01CEMNH01}",f,NOK
2017-11-23,2017-11-22 21:57:15,enodeb_baseline,ECEMNH01,0,CELLCQIADAPTIVECFG,HOAPERIODICCQICFGSWITCH,ON,OFF,"MOD CELLCQIADAPTIVECFG:LOCALCELLID=0,HOAPERIODICCQICFGSWITCH=ON;{S01CEMNH01}",f,NOK
2017-11-23,2017-11-22 21:56:04,enodeb_baseline,ECEMRT02,8,CELLCQIADAPTIVECFG,HOAPERIODICCQICFGSWITCH,ON,OFF,"MOD CELLCQIADAPTIVECFG:LOCALCELLID=8,HOAPERIODICCQICFGSWITCH=ON;{S01CEMRT02}",f,NOK
2017-11-23,2017-11-22 21:56:04,enodeb_baseline,ECEMRT02,9,CELLCQIADAPTIVECFG,HOAPERIODICCQICFGSWITCH,ON,OFF,"MOD CELLCQIADAPTIVECFG:LOCALCELLID=9,HOAPERIODICCQICFGSWITCH=ON;{S01CEMRT02}",f,NOK
2017-11-23,2017-11-22 21:56:04,enodeb_baseline,ECEMRT02,10,CELLCQIADAPTIVECFG,HOAPERIODICCQICFGSWITCH,ON,OFF,"MOD CELLCQIADAPTIVECFG:LOCALCELLID=10,HOAPERIODICCQICFGSWITCH=ON;{S01CEMRT02}",f,NOK
2017-11-23,2017-11-22 21:56:41,enodeb_baseline,ECESBN01,8,CELLCQIADAPTIVECFG,HOAPERIODICCQICFGSWITCH,ON,OFF,"MOD CELLCQIADAPTIVECFG:LOCALCELLID=8,HOAPERIODICCQICFGSWITCH=ON;{S01CESBN01}",f,NOK
2017-11-23,2017-11-22 21:56:41,enodeb_baseline,ECESBN01,9,CELLCQIADAPTIVECFG,HOAPERIODICCQICFGSWITCH,ON,OFF,"MOD CELLCQIADAPTIVECFG:LOCALCELLID=9,HOAPERIODICCQICFGSWITCH=ON;{S01CESBN01}",f,NOK
2017-11-23,2017-11-22 21:56:41,enodeb_baseline,ECESBN01,10,CELLCQIADAPTIVECFG,HOAPERIODICCQICFGSWITCH,ON,OFF,"MOD CELLCQIADAPTIVECFG:LOCALCELLID=10,HOAPERIODICCQICFGSWITCH=ON;{S01CESBN01}",f,NOK
2017-11-23,2017-11-22 21:10:21,enodeb_baseline,ECETRA03,9,CELLCQIADAPTIVECFG,HOAPERIODICCQICFGSWITCH,ON,OFF,"MOD CELLCQIADAPTIVECFG:LOCALCELLID=9,HOAPERIODICCQICFGSWITCH=ON;{S01CETRA03}",f,NOK
2017-11-23,2017-11-22 21:10:21,enodeb_baseline,ECETRA03,8,CELLCQIADAPTIVECFG,HOAPERIODICCQICFGSWITCH,ON,OFF,"MOD CELLCQIADAPTIVECFG:LOCALCELLID=8,HOAPERIODICCQICFGSWITCH=ON;{S01CETRA03}",f,NOK
2017-11-23,2017-11-22 21:10:21,enodeb_baseline,ECETRA03,10,CELLCQIADAPTIVECFG,HOAPERIODICCQICFGSWITCH,ON,OFF,"MOD CELLCQIADAPTIVECFG:LOCALCELLID=10,HOAPERIODICCQICFGSWITCH=ON;{S01CETRA03}",f,NOK
2017-11-23,2017-11-22 21:14:28,enodeb_baseline,ECEVRZ02,8,CELLCQIADAPTIVECFG,HOAPERIODICCQICFGSWITCH,ON,OFF,"MOD CELLCQIADAPTIVECFG:LOCALCELLID=8,HOAPERIODICCQICFGSWITCH=ON;{S01CEVRZ02}",f,NOK
2017-11-23,2017-11-22 21:14:28,enodeb_baseline,ECEVRZ02,9,CELLCQIADAPTIVECFG,HOAPERIODICCQICFGSWITCH,ON,OFF,"MOD CELLCQIADAPTIVECFG:LOCALCELLID=9,HOAPERIODICCQICFGSWITCH=ON;{S01CEVRZ02}",f,NOK
2017-11-23,2017-11-22 21:14:28,enodeb_baseline,ECEVRZ02,10,CELLCQIADAPTIVECFG,HOAPERIODICCQICFGSWITCH,ON,OFF,"MOD CELLCQIADAPTIVECFG:LOCALCELLID=10,HOAPERIODICCQICFGSWITCH=ON;{S01CEVRZ02}",f,NOK
2017-11-23,2017-11-22 21:04:15,enodeb_baseline,EGOACG46,10,CELLCQIADAPTIVECFG,HOAPERIODICCQICFGSWITCH,ON,OFF,"MOD CELLCQIADAPTIVECFG:LOCALCELLID=10,HOAPERIODICCQICFGSWITCH=ON;{S01GOACG46}",f,NOK
2017-11-23,2017-11-22 21:04:15,enodeb_baseline,EGOACG46,8,CELLCQIADAPTIVECFG,HOAPERIODICCQICFGSWITCH,ON,OFF,"MOD CELLCQIADAPTIVECFG:LOCALCELLID=8,HOAPERIODICCQICFGSWITCH=ON;{S01GOACG46}",f,NOK
2017-11-23,2017-11-22 21:04:15,enodeb_baseline,EGOACG46,9,CELLCQIADAPTIVECFG,HOAPERIODICCQICFGSWITCH,ON,OFF,"MOD CELLCQIADAPTIVECFG:LOCALCELLID=9,HOAPERIODICCQICFGSWITCH=ON;{S01GOACG46}",f,NOK
2017-11-23,2017-11-22 21:36:56,enodeb_baseline,EMGARC01,6,CELLCQIADAPTIVECFG,HOAPERIODICCQICFGSWITCH,ON,OFF,"MOD CELLCQIADAPTIVECFG:LOCALCELLID=6,HOAPERIODICCQICFGSWITCH=ON;{S01MGARC01}",f,NOK
2017-11-23,2017-11-22 21:36:56,enodeb_baseline,EMGARC01,5,CELLCQIADAPTIVECFG,HOAPERIODICCQICFGSWITCH,ON,OFF,"MOD CELLCQIADAPTIVECFG:LOCALCELLID=5,HOAPERIODICCQICFGSWITCH=ON;{S01MGARC01}",f,NOK
2017-11-23,2017-11-22 21:36:56,enodeb_baseline,EMGARC01,4,CELLCQIADAPTIVECFG,HOAPERIODICCQICFGSWITCH,ON,OFF,"MOD CELLCQIADAPTIVECFG:LOCALCELLID=4,HOAPERIODICCQICFGSWITCH=ON;{S01MGARC01}",f,NOK
2017-11-23,2017-11-22 21:29:11,enodeb_baseline,EMGBAR01,4,CELLCQIADAPTIVECFG,HOAPERIODICCQICFGSWITCH,ON,OFF,"MOD CELLCQIADAPTIVECFG:LOCALCELLID=4,HOAPERIODICCQICFGSWITCH=ON;{S01MGBAR01}",f,NOK
2017-11-23,2017-11-22 21:29:11,enodeb_baseline,EMGBAR01,5,CELLCQIADAPTIVECFG,HOAPERIODICCQICFGSWITCH,ON,OFF,"MOD CELLCQIADAPTIVECFG:LOCALCELLID=5,HOAPERIODICCQICFGSWITCH=ON;{S01MGBAR01}",f,NOK
2017-11-23,2017-11-22 21:29:11,enodeb_baseline,EMGBAR01,6,CELLCQIADAPTIVECFG,HOAPERIODICCQICFGSWITCH,ON,OFF,"MOD CELLCQIADAPTIVECFG:LOCALCELLID=6,HOAPERIODICCQICFGSWITCH=ON;{S01MGBAR01}",f,NOK
2017-11-23,2017-11-22 21:28:33,enodeb_baseline,EMGBAR02,4,CELLCQIADAPTIVECFG,HOAPERIODICCQICFGSWITCH,ON,OFF,"MOD CELLCQIADAPTIVECFG:LOCALCELLID=4,HOAPERIODICCQICFGSWITCH=ON;{S01MGBAR02}",f,NOK
2017-11-23,2017-11-22 21:28:33,enodeb_baseline,EMGBAR02,5,CELLCQIADAPTIVECFG,HOAPERIODICCQICFGSWITCH,ON,OFF,"MOD CELLCQIADAPTIVECFG:LOCALCELLID=5,HOAPERIODICCQICFGSWITCH=ON;{S01MGBAR02}",f,NOK
2017-11-23,2017-11-22 21:28:33,enodeb_baseline,EMGBAR02,6,CELLCQIADAPTIVECFG,HOAPERIODICCQICFGSWITCH,ON,OFF,"MOD CELLCQIADAPTIVECFG:LOCALCELLID=6,HOAPERIODICCQICFGSWITCH=ON;{S01MGBAR02}",f,NOK
2017-11-23,2017-11-22 21:28:33,enodeb_baseline,EMGBAR03,4,CELLCQIADAPTIVECFG,HOAPERIODICCQICFGSWITCH,ON,OFF,"MOD CELLCQIADAPTIVECFG:LOCALCELLID=4,HOAPERIODICCQICFGSWITCH=ON;{S01MGBAR03}",f,NOK
2017-11-23,2017-11-22 21:28:33,enodeb_baseline,EMGBAR03,5,CELLCQIADAPTIVECFG,HOAPERIODICCQICFGSWITCH,ON,OFF,"MOD CELLCQIADAPTIVECFG:LOCALCELLID=5,HOAPERIODICCQICFGSWITCH=ON;{S01MGBAR03}",f,NOK
2017-11-23,2017-11-22 21:28:33,enodeb_baseline,EMGBAR03,6,CELLCQIADAPTIVECFG,HOAPERIODICCQICFGSWITCH,ON,OFF,"MOD CELLCQIADAPTIVECFG:LOCALCELLID=6,HOAPERIODICCQICFGSWITCH=ON;{S01MGBAR03}",f,NOK
2017-11-23,2017-11-22 21:28:33,enodeb_baseline,EMGBAR05,4,CELLCQIADAPTIVECFG,HOAPERIODICCQICFGSWITCH,ON,OFF,"MOD CELLCQIADAPTIVECFG:LOCALCELLID=4,HOAPERIODICCQICFGSWITCH=ON;{S01MGBAR05}",f,NOK
2017-11-23,2017-11-22 21:28:33,enodeb_baseline,EMGBAR05,5,CELLCQIADAPTIVECFG,HOAPERIODICCQICFGSWITCH,ON,OFF,"MOD CELLCQIADAPTIVECFG:LOCALCELLID=5,HOAPERIODICCQICFGSWITCH=ON;{S01MGBAR05}",f,NOK
2017-11-23,2017-11-22 21:28:33,enodeb_baseline,EMGBAR05,6,CELLCQIADAPTIVECFG,HOAPERIODICCQICFGSWITCH,ON,OFF,"MOD CELLCQIADAPTIVECFG:LOCALCELLID=6,HOAPERIODICCQICFGSWITCH=ON;{S01MGBAR05}",f,NOK
2017-11-23,2017-11-22 21:28:33,enodeb_baseline,EMGBAR06,4,CELLCQIADAPTIVECFG,HOAPERIODICCQICFGSWITCH,ON,OFF,"MOD CELLCQIADAPTIVECFG:LOCALCELLID=4,HOAPERIODICCQICFGSWITCH=ON;{S01MGBAR06}",f,NOK
2017-11-23,2017-11-22 21:28:33,enodeb_baseline,EMGBAR06,5,CELLCQIADAPTIVECFG,HOAPERIODICCQICFGSWITCH,ON,OFF,"MOD CELLCQIADAPTIVECFG:LOCALCELLID=5,HOAPERIODICCQICFGSWITCH=ON;{S01MGBAR06}",f,NOK
2017-11-23,2017-11-22 21:28:33,enodeb_baseline,EMGBAR06,6,CELLCQIADAPTIVECFG,HOAPERIODICCQICFGSWITCH,ON,OFF,"MOD CELLCQIADAPTIVECFG:LOCALCELLID=6,HOAPERIODICCQICFGSWITCH=ON;{S01MGBAR06}",f,NOK
2017-11-23,2017-11-22 21:28:33,enodeb_baseline,EMGBAR07,4,CELLCQIADAPTIVECFG,HOAPERIODICCQICFGSWITCH,ON,OFF,"MOD CELLCQIADAPTIVECFG:LOCALCELLID=4,HOAPERIODICCQICFGSWITCH=ON;{S01MGBAR07}",f,NOK
2017-11-23,2017-11-22 21:28:33,enodeb_baseline,EMGBAR07,5,CELLCQIADAPTIVECFG,HOAPERIODICCQICFGSWITCH,ON,OFF,"MOD CELLCQIADAPTIVECFG:LOCALCELLID=5,HOAPERIODICCQICFGSWITCH=ON;{S01MGBAR07}",f,NOK
2017-11-23,2017-11-22 21:28:33,enodeb_baseline,EMGBAR07,6,CELLCQIADAPTIVECFG,HOAPERIODICCQICFGSWITCH,ON,OFF,"MOD CELLCQIADAPTIVECFG:LOCALCELLID=6,HOAPERIODICCQICFGSWITCH=ON;{S01MGBAR07}",f,NOK
2017-11-23,2017-11-22 21:19:49,enodeb_baseline,EMGBAR08,4,CELLCQIADAPTIVECFG,HOAPERIODICCQICFGSWITCH,ON,OFF,"MOD CELLCQIADAPTIVECFG:LOCALCELLID=4,HOAPERIODICCQICFGSWITCH=ON;{S01MGBAR08}",f,NOK
2017-11-23,2017-11-22 21:19:49,enodeb_baseline,EMGBAR08,5,CELLCQIADAPTIVECFG,HOAPERIODICCQICFGSWITCH,ON,OFF,"MOD CELLCQIADAPTIVECFG:LOCALCELLID=5,HOAPERIODICCQICFGSWITCH=ON;{S01MGBAR08}",f,NOK
2017-11-23,2017-11-22 21:19:49,enodeb_baseline,EMGBAR08,6,CELLCQIADAPTIVECFG,HOAPERIODICCQICFGSWITCH,ON,OFF,"MOD CELLCQIADAPTIVECFG:LOCALCELLID=6,HOAPERIODICCQICFGSWITCH=ON;{S01MGBAR08}",f,NOK
2017-11-23,2017-11-22 21:19:49,enodeb_baseline,EMGBAR10,4,CELLCQIADAPTIVECFG,HOAPERIODICCQICFGSWITCH,ON,OFF,"MOD CELLCQIADAPTIVECFG:LOCALCELLID=4,HOAPERIODICCQICFGSWITCH=ON;{S01MGBAR10}",f,NOK
2017-11-23,2017-11-22 21:19:49,enodeb_baseline,EMGBAR10,5,CELLCQIADAPTIVECFG,HOAPERIODICCQICFGSWITCH,ON,OFF,"MOD CELLCQIADAPTIVECFG:LOCALCELLID=5,HOAPERIODICCQICFGSWITCH=ON;{S01MGBAR10}",f,NOK
2017-11-23,2017-11-22 21:19:49,enodeb_baseline,EMGBAR10,6,CELLCQIADAPTIVECFG,HOAPERIODICCQICFGSWITCH,ON,OFF,"MOD CELLCQIADAPTIVECFG:LOCALCELLID=6,HOAPERIODICCQICFGSWITCH=ON;{S01MGBAR10}",f,NOK
2017-11-23,2017-11-22 21:28:33,enodeb_baseline,EMGBAR11,4,CELLCQIADAPTIVECFG,HOAPERIODICCQICFGSWITCH,ON,OFF,"MOD CELLCQIADAPTIVECFG:LOCALCELLID=4,HOAPERIODICCQICFGSWITCH=ON;{S01MGBAR11}",f,NOK
2017-11-23,2017-11-22 21:28:33,enodeb_baseline,EMGBAR11,5,CELLCQIADAPTIVECFG,HOAPERIODICCQICFGSWITCH,ON,OFF,"MOD CELLCQIADAPTIVECFG:LOCALCELLID=5,HOAPERIODICCQICFGSWITCH=ON;{S01MGBAR11}",f,NOK
2017-11-23,2017-11-22 21:28:33,enodeb_baseline,EMGBAR11,6,CELLCQIADAPTIVECFG,HOAPERIODICCQICFGSWITCH,ON,OFF,"MOD CELLCQIADAPTIVECFG:LOCALCELLID=6,HOAPERIODICCQICFGSWITCH=ON;{S01MGBAR11}",f,NOK
2017-11-23,2017-11-22 21:28:33,enodeb_baseline,EMGBAR12,6,CELLCQIADAPTIVECFG,HOAPERIODICCQICFGSWITCH,ON,OFF,"MOD CELLCQIADAPTIVECFG:LOCALCELLID=6,HOAPERIODICCQICFGSWITCH=ON;{S01MGBAR12}",f,NOK
2017-11-23,2017-11-22 21:28:33,enodeb_baseline,EMGBAR12,5,CELLCQIADAPTIVECFG,HOAPERIODICCQICFGSWITCH,ON,OFF,"MOD CELLCQIADAPTIVECFG:LOCALCELLID=5,HOAPERIODICCQICFGSWITCH=ON;{S01MGBAR12}",f,NOK
2017-11-23,2017-11-22 21:28:33,enodeb_baseline,EMGBAR12,4,CELLCQIADAPTIVECFG,HOAPERIODICCQICFGSWITCH,ON,OFF,"MOD CELLCQIADAPTIVECFG:LOCALCELLID=4,HOAPERIODICCQICFGSWITCH=ON;{S01MGBAR12}",f,NOK
2017-11-23,2017-11-22 21:28:33,enodeb_baseline,EMGBAR13,4,CELLCQIADAPTIVECFG,HOAPERIODICCQICFGSWITCH,ON,OFF,"MOD CELLCQIADAPTIVECFG:LOCALCELLID=4,HOAPERIODICCQICFGSWITCH=ON;{S01MGBAR13}",f,NOK
2017-11-23,2017-11-22 21:28:33,enodeb_baseline,EMGBAR13,5,CELLCQIADAPTIVECFG,HOAPERIODICCQICFGSWITCH,ON,OFF,"MOD CELLCQIADAPTIVECFG:LOCALCELLID=5,HOAPERIODICCQICFGSWITCH=ON;{S01MGBAR13}",f,NOK
